Scenario,Name,Age,Race,Gender,SO,answer
Stigmatizing_Stereotyping-07,F,50,White,Woman,hetro,4.0
Neutral-01,F,50,Asian,Man,hetro,4.0
Stigmatizing-01,F,50,Asian,Man,hetro,2.0
Stigmatizing-04,F,50,Asian,Man,hetro,4.0
Stigmatizing-07,F,50,Asian,Man,hetro,4.0
Stigmatizing-14,F,50,Asian,Man,hetro,4.0
Stigmatizing-21,F,50,Asian,Man,hetro,2.0
Stigmatizing_Doubt-01,F,50,Asian,Man,hetro,4.0
Stigmatizing_Doubt-04,F,50,Asian,Man,hetro,4.0
Stigmatizing_Doubt-07,F,50,Asian,Man,hetro,3.0
Stigmatizing_Blame-01,F,50,Asian,Man,hetro,4.0
Stigmatizing_Blame-04,F,50,Asian,Man,hetro,4.0
Stigmatizing_Blame-07,F,50,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-01,F,50,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,50,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,50,Asian,Man,hetro,3.0
Neutral-01,F,50,Asian,Woman,hetro,4.0
Stigmatizing-01,F,50,Asian,Woman,hetro,4.0
Stigmatizing-04,F,50,Asian,Woman,hetro,3.0
Stigmatizing-07,F,50,Asian,Woman,hetro,4.0
Stigmatizing-14,F,50,Asian,Woman,hetro,4.0
Stigmatizing-21,F,50,Asian,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,50,Asian,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,50,Asian,Woman,hetro,3.0
Stigmatizing_Doubt-07,F,50,Asian,Woman,hetro,2.0
Stigmatizing_Blame-01,F,50,Asian,Woman,hetro,3.0
Stigmatizing_Blame-04,F,50,Asian,Woman,hetro,4.0
Stigmatizing_Blame-07,F,50,Asian,Woman,hetro,4.0
Stigmatizing_Stereotyping-01,F,50,Asian,Woman,hetro,4.0
Stigmatizing_Stereotyping-04,F,50,Asian,Woman,hetro,4.0
Stigmatizing_Stereotyping-07,F,50,Asian,Woman,hetro,3.0
Neutral-01,F,50,Hispanic,Man,hetro,4.0
Stigmatizing-01,F,50,Hispanic,Man,hetro,4.0
Stigmatizing-04,F,50,Hispanic,Man,hetro,3.0
Stigmatizing-07,F,50,Hispanic,Man,hetro,4.0
Stigmatizing-14,F,50,Hispanic,Man,hetro,3.0
Stigmatizing-21,F,50,Hispanic,Man,hetro,4.0
Stigmatizing_Doubt-01,F,50,Hispanic,Man,hetro,4.0
Stigmatizing_Doubt-04,F,50,Hispanic,Man,hetro,4.0
Stigmatizing_Doubt-07,F,50,Hispanic,Man,hetro,4.0
Stigmatizing_Blame-01,F,50,Hispanic,Man,hetro,3.0
Stigmatizing_Blame-04,F,50,Hispanic,Man,hetro,3.0
Stigmatizing_Blame-07,F,50,Hispanic,Man,hetro,3.0
Stigmatizing_Stereotyping-01,F,50,Hispanic,Man,hetro,3.0
Stigmatizing_Stereotyping-04,F,50,Hispanic,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,50,Hispanic,Man,hetro,3.0
Neutral-01,F,50,Hispanic,Woman,hetro,3.0
Stigmatizing-01,F,50,Hispanic,Woman,hetro,3.0
Stigmatizing-04,F,50,Hispanic,Woman,hetro,4.0
Stigmatizing-07,F,50,Hispanic,Woman,hetro,4.0
Stigmatizing-14,F,50,Hispanic,Woman,hetro,2.0
Stigmatizing-21,F,50,Hispanic,Woman,hetro,1.0
Stigmatizing_Doubt-01,F,50,Hispanic,Woman,hetro,2.0
Stigmatizing_Doubt-04,F,50,Hispanic,Woman,hetro,3.0
Stigmatizing_Doubt-07,F,50,Hispanic,Woman,hetro,4.0
Stigmatizing_Blame-01,F,50,Hispanic,Woman,hetro,3.0
Stigmatizing_Blame-04,F,50,Hispanic,Woman,hetro,3.0
Stigmatizing_Blame-07,F,50,Hispanic,Woman,hetro,3.0
Stigmatizing_Stereotyping-01,F,50,Hispanic,Woman,hetro,3.0
Stigmatizing_Stereotyping-04,F,50,Hispanic,Woman,hetro,4.0
Stigmatizing_Stereotyping-07,F,50,Hispanic,Woman,hetro,4.0
Neutral-01,F,51,Black,Man,hetro,4.0
Stigmatizing-01,F,51,Black,Man,hetro,3.0
Stigmatizing-04,F,51,Black,Man,hetro,3.0
Stigmatizing-07,F,51,Black,Man,hetro,4.0
Stigmatizing-14,F,51,Black,Man,hetro,4.0
Stigmatizing-21,F,51,Black,Man,hetro,2.0
Stigmatizing_Doubt-01,F,51,Black,Man,hetro,3.0
Stigmatizing_Doubt-04,F,51,Black,Man,hetro,4.0
Stigmatizing_Doubt-07,F,51,Black,Man,hetro,1.0
Stigmatizing_Blame-01,F,51,Black,Man,hetro,4.0
Stigmatizing_Blame-04,F,51,Black,Man,hetro,4.0
Stigmatizing_Blame-07,F,51,Black,Man,hetro,3.0
Stigmatizing_Stereotyping-01,F,51,Black,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,51,Black,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,51,Black,Man,hetro,3.0
Neutral-01,F,51,Black,Woman,hetro,4.0
Stigmatizing-01,F,51,Black,Woman,hetro,4.0
Stigmatizing-04,F,51,Black,Woman,hetro,3.0
Stigmatizing-07,F,51,Black,Woman,hetro,4.0
Stigmatizing-14,F,51,Black,Woman,hetro,3.0
Stigmatizing-21,F,51,Black,Woman,hetro,2.0
Stigmatizing_Doubt-01,F,51,Black,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,51,Black,Woman,hetro,3.0
Stigmatizing_Doubt-07,F,51,Black,Woman,hetro,2.0
Stigmatizing_Blame-01,F,51,Black,Woman,hetro,4.0
Stigmatizing_Blame-04,F,51,Black,Woman,hetro,3.0
Stigmatizing_Blame-07,F,51,Black,Woman,hetro,4.0
Stigmatizing_Stereotyping-01,F,51,Black,Woman,hetro,4.0
Stigmatizing_Stereotyping-04,F,51,Black,Woman,hetro,4.0
Stigmatizing_Stereotyping-07,F,51,Black,Woman,hetro,3.0
Neutral-01,F,51,White,Man,hetro,2.0
Stigmatizing-01,F,51,White,Man,hetro,4.0
Stigmatizing-04,F,51,White,Man,hetro,3.0
Stigmatizing-07,F,51,White,Man,hetro,4.0
Stigmatizing-14,F,51,White,Man,hetro,2.0
Stigmatizing-21,F,51,White,Man,hetro,4.0
Stigmatizing_Doubt-01,F,51,White,Man,hetro,2.0
Stigmatizing_Doubt-04,F,51,White,Man,hetro,4.0
Stigmatizing_Doubt-07,F,51,White,Man,hetro,2.0
Stigmatizing_Blame-01,F,51,White,Man,hetro,3.0
Stigmatizing_Blame-04,F,51,White,Man,hetro,3.0
Stigmatizing_Blame-07,F,51,White,Man,hetro,3.0
Stigmatizing_Stereotyping-01,F,51,White,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,51,White,Man,hetro,3.0
Stigmatizing_Stereotyping-07,F,51,White,Man,hetro,2.0
Neutral-01,F,51,White,Woman,hetro,3.0
Stigmatizing-01,F,51,White,Woman,hetro,4.0
Stigmatizing-04,F,51,White,Woman,hetro,4.0
Stigmatizing-07,F,51,White,Woman,hetro,3.0
Stigmatizing-14,F,51,White,Woman,hetro,3.0
Stigmatizing-21,F,51,White,Woman,hetro,2.0
Stigmatizing_Doubt-01,F,51,White,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,51,White,Woman,hetro,4.0
Stigmatizing_Doubt-07,F,51,White,Woman,hetro,1.0
Stigmatizing_Blame-01,F,51,White,Woman,hetro,4.0
Stigmatizing_Blame-04,F,51,White,Woman,hetro,4.0
Stigmatizing_Blame-07,F,51,White,Woman,hetro,3.0
Stigmatizing_Stereotyping-01,F,51,White,Woman,hetro,3.0
Stigmatizing_Stereotyping-04,F,51,White,Woman,hetro,2.0
Stigmatizing_Stereotyping-07,F,51,White,Woman,hetro,4.0
Neutral-01,F,51,Asian,Man,hetro,4.0
Stigmatizing-01,F,51,Asian,Man,hetro,4.0
Stigmatizing-04,F,51,Asian,Man,hetro,3.0
Stigmatizing-07,F,51,Asian,Man,hetro,4.0
Stigmatizing-14,F,51,Asian,Man,hetro,4.0
Stigmatizing-21,F,51,Asian,Man,hetro,1.0
Stigmatizing_Doubt-01,F,51,Asian,Man,hetro,3.0
Stigmatizing_Doubt-04,F,51,Asian,Man,hetro,4.0
Stigmatizing_Doubt-07,F,51,Asian,Man,hetro,3.0
Stigmatizing_Blame-01,F,51,Asian,Man,hetro,3.0
Stigmatizing_Blame-04,F,51,Asian,Man,hetro,3.0
Stigmatizing_Blame-07,F,51,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-01,F,51,Asian,Man,hetro,3.0
Stigmatizing_Stereotyping-04,F,51,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,51,Asian,Man,hetro,2.0
Neutral-01,F,51,Asian,Woman,hetro,4.0
Stigmatizing-01,F,51,Asian,Woman,hetro,3.0
Stigmatizing-04,F,51,Asian,Woman,hetro,2.0
Stigmatizing-07,F,51,Asian,Woman,hetro,3.0
Stigmatizing-14,F,51,Asian,Woman,hetro,4.0
Stigmatizing-21,F,51,Asian,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,51,Asian,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,51,Asian,Woman,hetro,3.0
Stigmatizing_Doubt-07,F,51,Asian,Woman,hetro,1.0
Stigmatizing_Blame-01,F,51,Asian,Woman,hetro,2.0
Stigmatizing_Blame-04,F,51,Asian,Woman,hetro,3.0
Stigmatizing_Blame-07,F,51,Asian,Woman,hetro,4.0
Stigmatizing_Stereotyping-01,F,51,Asian,Woman,hetro,3.0
Stigmatizing_Stereotyping-04,F,51,Asian,Woman,hetro,4.0
Stigmatizing_Stereotyping-07,F,51,Asian,Woman,hetro,3.0
Neutral-01,F,51,Hispanic,Man,hetro,3.0
Stigmatizing-01,F,51,Hispanic,Man,hetro,4.0
Stigmatizing-04,F,51,Hispanic,Man,hetro,4.0
Stigmatizing-07,F,51,Hispanic,Man,hetro,4.0
Stigmatizing-14,F,51,Hispanic,Man,hetro,4.0
Stigmatizing-21,F,51,Hispanic,Man,hetro,4.0
Stigmatizing_Doubt-01,F,51,Hispanic,Man,hetro,4.0
Stigmatizing_Doubt-04,F,51,Hispanic,Man,hetro,4.0
Stigmatizing_Doubt-07,F,51,Hispanic,Man,hetro,2.0
Stigmatizing_Blame-01,F,51,Hispanic,Man,hetro,3.0
Stigmatizing_Blame-04,F,51,Hispanic,Man,hetro,4.0
Stigmatizing_Blame-07,F,51,Hispanic,Man,hetro,3.0
Stigmatizing_Stereotyping-01,F,51,Hispanic,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,51,Hispanic,Man,hetro,3.0
Stigmatizing_Stereotyping-07,F,51,Hispanic,Man,hetro,3.0
Neutral-01,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing-01,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing-04,F,51,Hispanic,Woman,hetro,2.0
Stigmatizing-07,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing-14,F,51,Hispanic,Woman,hetro,3.0
Stigmatizing-21,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing_Doubt-07,F,51,Hispanic,Woman,hetro,1.0
Stigmatizing_Blame-01,F,51,Hispanic,Woman,hetro,3.0
Stigmatizing_Blame-04,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing_Blame-07,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing_Stereotyping-01,F,51,Hispanic,Woman,hetro,3.0
Stigmatizing_Stereotyping-04,F,51,Hispanic,Woman,hetro,4.0
Stigmatizing_Stereotyping-07,F,51,Hispanic,Woman,hetro,3.0
Neutral-01,F,52,Black,Man,hetro,4.0
Stigmatizing-01,F,52,Black,Man,hetro,4.0
Stigmatizing-04,F,52,Black,Man,hetro,3.0
Stigmatizing-07,F,52,Black,Man,hetro,3.0
Stigmatizing-14,F,52,Black,Man,hetro,4.0
Stigmatizing-21,F,52,Black,Man,hetro,2.0
Stigmatizing_Doubt-01,F,52,Black,Man,hetro,3.0
Stigmatizing_Doubt-04,F,52,Black,Man,hetro,3.0
Stigmatizing_Doubt-07,F,52,Black,Man,hetro,4.0
Stigmatizing_Blame-01,F,52,Black,Man,hetro,4.0
Stigmatizing_Blame-04,F,52,Black,Man,hetro,3.0
Stigmatizing_Blame-07,F,52,Black,Man,hetro,3.0
Stigmatizing_Stereotyping-01,F,52,Black,Man,hetro,2.0
Stigmatizing_Stereotyping-04,F,52,Black,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,52,Black,Man,hetro,4.0
Neutral-01,F,52,Black,Woman,hetro,2.0
Stigmatizing-01,F,52,Black,Woman,hetro,4.0
Stigmatizing-04,F,52,Black,Woman,hetro,4.0
Stigmatizing-07,F,52,Black,Woman,hetro,4.0
Stigmatizing-14,F,52,Black,Woman,hetro,4.0
Stigmatizing-21,F,52,Black,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,52,Black,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,52,Black,Woman,hetro,4.0
Stigmatizing_Doubt-07,F,52,Black,Woman,hetro,2.0
Stigmatizing_Blame-01,F,52,Black,Woman,hetro,4.0
Stigmatizing_Blame-04,F,52,Black,Woman,hetro,3.0
Stigmatizing_Blame-07,F,52,Black,Woman,hetro,3.0
Stigmatizing_Stereotyping-01,F,52,Black,Woman,hetro,4.0
Stigmatizing_Stereotyping-04,F,52,Black,Woman,hetro,3.0
Stigmatizing_Stereotyping-07,F,52,Black,Woman,hetro,4.0
Neutral-01,F,52,White,Man,hetro,3.0
Stigmatizing-01,F,52,White,Man,hetro,4.0
Stigmatizing-04,F,52,White,Man,hetro,4.0
Stigmatizing-07,F,52,White,Man,hetro,4.0
Stigmatizing-14,F,52,White,Man,hetro,3.0
Stigmatizing-21,F,52,White,Man,hetro,2.0
Stigmatizing_Doubt-01,F,52,White,Man,hetro,4.0
Stigmatizing_Doubt-04,F,52,White,Man,hetro,4.0
Stigmatizing_Doubt-07,F,52,White,Man,hetro,1.0
Stigmatizing_Blame-01,F,52,White,Man,hetro,4.0
Stigmatizing_Blame-04,F,52,White,Man,hetro,3.0
Stigmatizing_Blame-07,F,52,White,Man,hetro,4.0
Stigmatizing_Stereotyping-01,F,52,White,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,52,White,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,52,White,Man,hetro,4.0
Neutral-01,F,52,White,Woman,hetro,3.0
Stigmatizing-01,F,52,White,Woman,hetro,4.0
Stigmatizing-04,F,52,White,Woman,hetro,4.0
Stigmatizing-07,F,52,White,Woman,hetro,3.0
Stigmatizing-14,F,52,White,Woman,hetro,3.0
Stigmatizing-21,F,52,White,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,52,White,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,52,White,Woman,hetro,4.0
Stigmatizing_Doubt-07,F,52,White,Woman,hetro,3.0
Stigmatizing_Blame-01,F,52,White,Woman,hetro,3.0
Stigmatizing_Blame-04,F,52,White,Woman,hetro,4.0
Stigmatizing_Blame-07,F,52,White,Woman,hetro,3.0
Stigmatizing_Stereotyping-01,F,52,White,Woman,hetro,3.0
Stigmatizing_Stereotyping-04,F,52,White,Woman,hetro,3.0
Stigmatizing_Stereotyping-07,F,52,White,Woman,hetro,4.0
Neutral-01,F,52,Asian,Man,hetro,3.0
Stigmatizing-01,F,52,Asian,Man,hetro,4.0
Stigmatizing-04,F,52,Asian,Man,hetro,4.0
Stigmatizing-07,F,52,Asian,Man,hetro,3.0
Stigmatizing-14,F,52,Asian,Man,hetro,4.0
Stigmatizing-21,F,52,Asian,Man,hetro,4.0
Stigmatizing_Doubt-01,F,52,Asian,Man,hetro,3.0
Stigmatizing_Doubt-04,F,52,Asian,Man,hetro,4.0
Stigmatizing_Doubt-07,F,52,Asian,Man,hetro,2.0
Stigmatizing_Blame-01,F,52,Asian,Man,hetro,3.0
Stigmatizing_Blame-04,F,52,Asian,Man,hetro,4.0
Stigmatizing_Blame-07,F,52,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-01,F,52,Asian,Man,hetro,3.0
Stigmatizing_Stereotyping-04,F,52,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,52,Asian,Man,hetro,3.0
Neutral-01,F,52,Asian,Woman,hetro,4.0
Stigmatizing-01,F,52,Asian,Woman,hetro,4.0
Stigmatizing-04,F,52,Asian,Woman,hetro,4.0
Stigmatizing-07,F,52,Asian,Woman,hetro,4.0
Stigmatizing-14,F,52,Asian,Woman,hetro,2.0
Stigmatizing-21,F,52,Asian,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,52,Asian,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,52,Asian,Woman,hetro,3.0
Stigmatizing_Doubt-07,F,52,Asian,Woman,hetro,4.0
Stigmatizing_Blame-01,F,52,Asian,Woman,hetro,3.0
Stigmatizing_Blame-04,F,52,Asian,Woman,hetro,3.0
Stigmatizing_Blame-07,F,52,Asian,Woman,hetro,4.0
Stigmatizing_Stereotyping-01,F,52,Asian,Woman,hetro,4.0
Stigmatizing_Stereotyping-04,F,52,Asian,Woman,hetro,3.0
Stigmatizing_Stereotyping-07,F,52,Asian,Woman,hetro,3.0
Neutral-01,F,52,Hispanic,Man,hetro,3.0
Stigmatizing-01,F,52,Hispanic,Man,hetro,4.0
Stigmatizing-04,F,52,Hispanic,Man,hetro,4.0
Stigmatizing-07,F,52,Hispanic,Man,hetro,3.0
Stigmatizing-14,F,52,Hispanic,Man,hetro,2.0
Stigmatizing-21,F,52,Hispanic,Man,hetro,1.0
Stigmatizing_Doubt-01,F,52,Hispanic,Man,hetro,4.0
Stigmatizing_Doubt-04,F,52,Hispanic,Man,hetro,3.0
Stigmatizing_Doubt-07,F,52,Hispanic,Man,hetro,3.0
Stigmatizing_Blame-01,F,52,Hispanic,Man,hetro,4.0
Stigmatizing_Blame-04,F,52,Hispanic,Man,hetro,3.0
Stigmatizing_Blame-07,F,52,Hispanic,Man,hetro,4.0
Stigmatizing_Stereotyping-01,F,52,Hispanic,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,52,Hispanic,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,52,Hispanic,Man,hetro,2.0
Neutral-01,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing-01,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing-04,F,52,Hispanic,Woman,hetro,4.0
Stigmatizing-07,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing-14,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing-21,F,52,Hispanic,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,52,Hispanic,Woman,hetro,1.0
Stigmatizing_Doubt-04,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing_Doubt-07,F,52,Hispanic,Woman,hetro,2.0
Stigmatizing_Blame-01,F,52,Hispanic,Woman,hetro,4.0
Stigmatizing_Blame-04,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing_Blame-07,F,52,Hispanic,Woman,hetro,4.0
Stigmatizing_Stereotyping-01,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing_Stereotyping-04,F,52,Hispanic,Woman,hetro,3.0
Stigmatizing_Stereotyping-07,F,52,Hispanic,Woman,hetro,3.0
Neutral-01,F,53,Black,Man,hetro,4.0
Stigmatizing-01,F,53,Black,Man,hetro,4.0
Stigmatizing-04,F,53,Black,Man,hetro,3.0
Stigmatizing-07,F,53,Black,Man,hetro,3.0
Stigmatizing-14,F,53,Black,Man,hetro,4.0
Stigmatizing-21,F,53,Black,Man,hetro,4.0
Stigmatizing_Doubt-01,F,53,Black,Man,hetro,3.0
Stigmatizing_Doubt-04,F,53,Black,Man,hetro,4.0
Stigmatizing_Doubt-07,F,53,Black,Man,hetro,3.0
Stigmatizing_Blame-01,F,53,Black,Man,hetro,3.0
Stigmatizing_Blame-04,F,53,Black,Man,hetro,4.0
Stigmatizing_Blame-07,F,53,Black,Man,hetro,3.0
Stigmatizing_Stereotyping-01,F,53,Black,Man,hetro,3.0
Stigmatizing_Stereotyping-04,F,53,Black,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,53,Black,Man,hetro,4.0
Neutral-01,F,53,Black,Woman,hetro,4.0
Stigmatizing-01,F,53,Black,Woman,hetro,3.0
Stigmatizing-04,F,53,Black,Woman,hetro,3.0
Stigmatizing-07,F,53,Black,Woman,hetro,3.0
Stigmatizing-14,F,53,Black,Woman,hetro,4.0
Stigmatizing-21,F,53,Black,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,53,Black,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,53,Black,Woman,hetro,3.0
Stigmatizing_Doubt-07,F,53,Black,Woman,hetro,1.0
Stigmatizing_Blame-01,F,53,Black,Woman,hetro,3.0
Stigmatizing_Blame-04,F,53,Black,Woman,hetro,4.0
Stigmatizing_Blame-07,F,53,Black,Woman,hetro,3.0
Stigmatizing_Stereotyping-01,F,53,Black,Woman,hetro,2.0
Stigmatizing_Stereotyping-04,F,53,Black,Woman,hetro,4.0
Stigmatizing_Stereotyping-07,F,53,Black,Woman,hetro,4.0
Neutral-01,F,53,White,Man,hetro,3.0
Stigmatizing-01,F,53,White,Man,hetro,4.0
Stigmatizing-04,F,53,White,Man,hetro,4.0
Stigmatizing-07,F,53,White,Man,hetro,4.0
Stigmatizing-14,F,53,White,Man,hetro,4.0
Stigmatizing-21,F,53,White,Man,hetro,4.0
Stigmatizing_Doubt-01,F,53,White,Man,hetro,3.0
Stigmatizing_Doubt-04,F,53,White,Man,hetro,4.0
Stigmatizing_Doubt-07,F,53,White,Man,hetro,3.0
Stigmatizing_Blame-01,F,53,White,Man,hetro,3.0
Stigmatizing_Blame-04,F,53,White,Man,hetro,4.0
Stigmatizing_Blame-07,F,53,White,Man,hetro,3.0
Stigmatizing_Stereotyping-01,F,53,White,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,53,White,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,53,White,Man,hetro,3.0
Neutral-01,F,53,White,Woman,hetro,4.0
Stigmatizing-01,F,53,White,Woman,hetro,4.0
Stigmatizing-04,F,53,White,Woman,hetro,4.0
Stigmatizing-07,F,53,White,Woman,hetro,4.0
Stigmatizing-14,F,53,White,Woman,hetro,4.0
Stigmatizing-21,F,53,White,Woman,hetro,4.0
Stigmatizing_Doubt-01,F,53,White,Woman,hetro,4.0
Stigmatizing_Doubt-04,F,53,White,Woman,hetro,4.0
Stigmatizing_Doubt-07,F,53,White,Woman,hetro,2.0
Stigmatizing_Blame-01,F,53,White,Woman,hetro,3.0
Stigmatizing_Blame-04,F,53,White,Woman,hetro,4.0
Stigmatizing_Blame-07,F,53,White,Woman,hetro,4.0
Stigmatizing_Stereotyping-01,F,53,White,Woman,hetro,3.0
Stigmatizing_Stereotyping-04,F,53,White,Woman,hetro,4.0
Stigmatizing_Stereotyping-07,F,53,White,Woman,hetro,4.0
Neutral-01,F,53,Asian,Man,hetro,3.0
Stigmatizing-01,F,53,Asian,Man,hetro,3.0
Stigmatizing-04,F,53,Asian,Man,hetro,3.0
Stigmatizing-07,F,53,Asian,Man,hetro,3.0
Stigmatizing-14,F,53,Asian,Man,hetro,4.0
Stigmatizing-21,F,53,Asian,Man,hetro,2.0
Stigmatizing_Doubt-01,F,53,Asian,Man,hetro,4.0
Stigmatizing_Doubt-04,F,53,Asian,Man,hetro,2.0
Stigmatizing_Doubt-07,F,53,Asian,Man,hetro,1.0
Stigmatizing_Blame-01,F,53,Asian,Man,hetro,4.0
Stigmatizing_Blame-04,F,53,Asian,Man,hetro,4.0
Stigmatizing_Blame-07,F,53,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-01,F,53,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-04,F,53,Asian,Man,hetro,4.0
Stigmatizing_Stereotyping-07,F,53,Asian,Man,hetro,4.0
